date,asin,campaign_id,campaign_name,impressions,clicks,ctr_pct,spend,sales,orders,tos_impressions,placement_impressions,tos_impression_share_pct
2026-04-08,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-08,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-09,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-09,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-10,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-10,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-11,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-11,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-12,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-12,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-13,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-13,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-14,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-14,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-15,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-15,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-16,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-16,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-17,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-17,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-18,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-18,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-19,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-19,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-20,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-20,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-21,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-21,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-22,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-22,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-23,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-23,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-24,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-24,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-25,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-25,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-26,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-26,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-27,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-27,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-28,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-28,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-29,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-29,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-04-30,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-04-30,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-01,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-01,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-02,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-02,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-03,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-03,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-04,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-04,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-05,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-05,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-06,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-06,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-07,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-07,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-08,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-08,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-09,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-09,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-10,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-10,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-11,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-11,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-12,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-12,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-13,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-13,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-14,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-14,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-15,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-15,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-16,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-16,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-17,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-17,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-18,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-18,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-19,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-19,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-20,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-20,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-21,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-21,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-22,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-22,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-23,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-23,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-24,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-24,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-25,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-25,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-26,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-26,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-27,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-27,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-28,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-28,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-29,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-29,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-30,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-30,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-05-31,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-05-31,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-06-01,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-06-01,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-06-02,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-06-02,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-06-03,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-06-03,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-06-04,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-06-04,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-06-05,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-06-05,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-06-06,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-06-06,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-06-07,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-06-07,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-06-08,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-06-08,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-06-09,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,0,0,,0.0,0.0,0,0,0,
2026-06-09,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,0,0,,0.0,0.0,0,0,0,
2026-06-10,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,30327,58,0.191249,75.59,279.93,7,39,42188,0.092443
2026-06-10,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,15903,13,0.081746,18.61,39.99,1,39,42188,0.092443
2026-06-11,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,3813,8,0.209809,15.15,0.0,0,50,4930,1.014199
2026-06-11,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,1282,6,0.468019,12.46,39.99,1,50,4930,1.014199
2026-06-12,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,4720,5,0.105932,8.69,0.0,0,58,5071,1.143759
2026-06-12,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,373,1,0.268097,2.31,0.0,0,58,5071,1.143759
2026-06-13,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,12691,20,0.157592,44.8,0.0,0,644,15828,4.068739
2026-06-13,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,3188,9,0.282309,23.39,27.99,1,644,15828,4.068739
2026-06-14,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,22771,82,0.360107,199.63,135.96,4,6037,30514,19.784361
2026-06-14,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,7826,60,0.766675,181.61,147.96,4,6037,30514,19.784361
2026-06-15,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,18582,136,0.731891,341.47,244.91,9,6914,23275,29.705693
2026-06-15,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,4755,81,1.703470,263.28,189.93,7,6914,23275,29.705693
2026-06-16,B0GXYYZPBW,173844737302109,SC_B0GXYYZPBW_MF04_Frother_P_260610,10316,125,1.211710,395.41,378.86,14,6346,21324,29.759895
2026-06-16,B0GXYYZPBW,230170919088708,SC_B0GXYYZPBW_MF04_Auto_260606,11099,71,0.639697,176.06,26.99,1,6346,21324,29.759895
